,zipcode,StateName,2018-12,starbucks_count,target_count,fastfoodstores
4271,94609,California,887400.0,,,
4272,29527,South Carolina,152400.0,,,
4273,43202,Ohio,226200.0,,,1.0
4274,16823,Pennsylvania,208700.0,,,2.0
4275,95632,California,363900.0,,,
4276,12553,New York,223600.0,,,2.0
4277,32927,Florida,173500.0,,,
4278,07026,New Jersey,320300.0,,,
4279,77586,Texas,257000.0,,,
4280,49006,Michigan,137700.0,,,
4281,30655,Georgia,163200.0,,,1.0
4282,14617,New York,142100.0,,,
4283,33830,Florida,137900.0,,,
4284,07701,New Jersey,377600.0,,,
4285,27565,North Carolina,153500.0,,,4.0
4286,63801,Missouri,114800.0,,,1.0
4287,77066,Texas,171300.0,,,
4288,70592,Louisiana,204200.0,,,
4289,63052,Missouri,204200.0,,,1.0
4290,17315,Pennsylvania,165800.0,,,
4291,06074,Connecticut,251000.0,,,1.0
4292,32967,Florida,240400.0,,,
4293,92277,California,123600.0,,,
4294,29045,South Carolina,164700.0,,,1.0
4295,53405,Wisconsin,120100.0,,,
4296,33967,Florida,234800.0,,,
4297,92679,California,875200.0,,,
4298,46234,Indiana,166900.0,,,1.0
4299,32169,Florida,353800.0,,,
4300,22902,Virginia,287900.0,,,2.0
4301,30028,Georgia,273600.0,,,
4302,16506,Pennsylvania,178800.0,,,
4303,28012,North Carolina,203700.0,,,1.0
4304,37804,Tennessee,161300.0,,,1.0
4305,93703,California,179000.0,,,1.0
4306,01002,Massachusetts,318000.0,,,
4307,01830,Massachusetts,267100.0,,,
4308,31763,Georgia,158400.0,,,1.0
4309,68022,Nebraska,337900.0,,,
4310,34219,Florida,281300.0,,,
4311,94595,California,567500.0,,,
4312,43223,Ohio,75000.0,,,1.0
4313,48093,Michigan,136700.0,,,1.0
4314,30088,Georgia,,,,
4315,02745,Massachusetts,239300.0,,,
4316,14217,New York,155600.0,,,
4317,32043,Florida,201600.0,,,
4318,76209,Texas,199200.0,,,
4319,06410,Connecticut,257900.0,,,
4320,90059,California,386600.0,,,2.0
4321,28681,North Carolina,119400.0,,,1.0
4322,35124,Alabama,196800.0,,,5.0
4323,84663,Utah,298200.0,,,1.0
4324,60051,Illinois,179600.0,,,1.0
4325,53144,Wisconsin,180200.0,,,1.0
4326,34105,Florida,299500.0,,,
4327,29036,South Carolina,257600.0,,,
4328,02852,Rhode Island,376300.0,,,1.0
4329,95824,California,231900.0,,,1.0
4330,44319,Ohio,148500.0,,,
4331,33993,Florida,221600.0,,,
4332,33596,Florida,276300.0,,,2.0
4333,15101,Pennsylvania,237800.0,,,
4334,90810,California,491400.0,,,1.0
4335,48329,Michigan,174500.0,,,
4336,60002,Illinois,214800.0,,,3.0
4337,07860,New Jersey,178600.0,,,
4338,28083,North Carolina,137600.0,,,3.0
4339,37412,Tennessee,129900.0,,,2.0
4340,35023,Alabama,85000.0,,,5.0
4341,53916,Wisconsin,131600.0,,,
4342,28147,North Carolina,135700.0,,,3.0
4343,85756,Arizona,175900.0,,,
4344,30168,Georgia,150300.0,,,2.0
4345,85641,Arizona,259700.0,,,
4346,34224,Florida,188000.0,,,
4347,15202,Pennsylvania,145700.0,,,
4348,70820,Louisiana,,,,
4349,01824,Massachusetts,418100.0,,,1.0
4350,77316,Texas,350900.0,,,
4351,45248,Ohio,143400.0,,,
4352,61938,Illinois,73700.0,,,
4353,18062,Pennsylvania,260200.0,,,
4354,55411,Minnesota,167500.0,,,1.0
4355,61111,Illinois,103400.0,,,2.0
4356,07424,New Jersey,354300.0,,,
4357,67218,Kansas,77900.0,,,
4358,18064,Pennsylvania,259300.0,,,
4359,24551,Virginia,268700.0,,,
4360,30122,Georgia,156100.0,,,
4361,24017,Virginia,82100.0,,,
4362,43113,Ohio,155900.0,,,
4363,33054,Florida,206200.0,,,
4364,58703,North Dakota,182900.0,,,1.0
4365,98284,Washington,282100.0,,,
4366,94619,California,765200.0,,,
4367,14223,New York,139600.0,,,
4368,33066,Florida,138100.0,,,
4369,33936,Florida,127200.0,,,1.0
4370,20653,Maryland,240700.0,,,1.0
4371,61571,Illinois,132600.0,,,1.0
4372,16510,Pennsylvania,93200.0,,,
4373,17036,Pennsylvania,193400.0,,,
4374,01108,Massachusetts,170500.0,,,
4375,48075,Michigan,135800.0,,,
4376,77355,Texas,301100.0,,,
4377,44137,Ohio,55100.0,,,
4378,32327,Florida,142100.0,,,
4379,30577,Georgia,89800.0,,,
4380,21114,Maryland,316900.0,,,
4381,34772,Florida,,,,
4382,34654,Florida,197400.0,,,
4383,80130,Colorado,465100.0,,,1.0
4384,54301,Wisconsin,160600.0,,,
4385,28112,North Carolina,167300.0,,,
4386,78410,Texas,163600.0,,,2.0
4387,73044,Oklahoma,142800.0,,,1.0
4388,33991,Florida,232100.0,,,
4389,27597,North Carolina,182800.0,,,1.0
4390,37615,Tennessee,207900.0,,,
4391,68105,Nebraska,139700.0,,,
4392,08060,New Jersey,219800.0,,,3.0
4393,08204,New Jersey,,,,1.0
4394,30297,Georgia,68200.0,,,
4395,55123,Minnesota,334700.0,,,2.0
4396,37138,Tennessee,222600.0,,,
4397,76002,Texas,234800.0,,,
4398,01013,Massachusetts,168700.0,,,
4399,10952,New York,649800.0,,,
4400,36582,Alabama,129500.0,,,
4401,11741,New York,,,,
4402,33782,Florida,188500.0,,,
4403,19607,Pennsylvania,143000.0,,,1.0
4404,33584,Florida,189000.0,,,1.0
4405,06002,Connecticut,174900.0,,,
4406,19150,Pennsylvania,148800.0,,,1.0
4407,28739,North Carolina,259300.0,,,
4408,02050,Massachusetts,448500.0,,,
4409,02879,Rhode Island,372500.0,,,
4410,28613,North Carolina,129500.0,,,1.0
4411,32583,Florida,137800.0,,,
4412,33558,Florida,326800.0,,,
4413,10566,New York,343200.0,,,
4414,63043,Missouri,164500.0,,,
4415,63379,Missouri,185400.0,,,5.0
4416,35749,Alabama,181300.0,,,
4417,86404,Arizona,297500.0,,,
4418,44138,Ohio,172200.0,,,
4419,34212,Florida,336100.0,,,1.0
4420,17078,Pennsylvania,176100.0,,,
4421,20601,Maryland,282700.0,,,
4422,27312,North Carolina,334800.0,,,2.0
4423,46158,Indiana,177400.0,,,1.0
4424,77043,Texas,313000.0,,,
4425,90062,California,559300.0,,,1.0
4426,02186,Massachusetts,772500.0,,,
4427,19977,Delaware,229900.0,,,1.0
4428,37148,Tennessee,180800.0,,,
4429,14220,New York,118700.0,,,
4430,71909,Arkansas,170000.0,,,
4431,61021,Illinois,103900.0,,,
4432,01867,Massachusetts,614500.0,,,
4433,84058,Utah,339100.0,,,
4434,46845,Indiana,240800.0,,,
4435,79706,Texas,307600.0,,,
4436,44024,Ohio,223800.0,,,
4437,06877,Connecticut,598700.0,,,
4438,47250,Indiana,131900.0,,,6.0
4439,44406,Ohio,179000.0,,,
4440,33470,Florida,337300.0,,,
4441,84105,Utah,495100.0,,,
4442,23324,Virginia,135800.0,,,
4443,98178,Washington,421100.0,,,1.0
4444,37865,Tennessee,202000.0,,,
4445,08619,New Jersey,212200.0,,,
4446,03867,New Hampshire,217200.0,,,1.0
4447,45177,Ohio,138500.0,,,1.0
4448,45066,Ohio,246400.0,,,2.0
4449,85303,Arizona,205200.0,,,1.0
4450,79118,Texas,190000.0,,,1.0
4451,45224,Ohio,117400.0,,,3.0
4452,34638,Florida,261200.0,,,
4453,28120,North Carolina,220800.0,,,
4454,32750,Florida,230800.0,,,1.0
4455,03833,New Hampshire,341400.0,,,
4456,52803,Iowa,128000.0,,,
4457,72901,Arkansas,76400.0,,,1.0
4458,43160,Ohio,99600.0,,,6.0
4459,18944,Pennsylvania,324000.0,,,
4460,34292,Florida,295200.0,,,1.0
4461,89120,Nevada,260400.0,,,2.0
4462,02021,Massachusetts,451400.0,,,
4463,40342,Kentucky,128100.0,,,
4464,02346,Massachusetts,334900.0,,,
4465,25526,West Virginia,202400.0,,,
4466,48371,Michigan,255600.0,,,1.0
4467,85006,Arizona,261500.0,,,1.0
4468,90249,California,554600.0,,,3.0
4469,73064,Oklahoma,182300.0,,,1.0
4470,32926,Florida,193900.0,,,
4471,73008,Oklahoma,137700.0,,,1.0
4472,02914,Rhode Island,228900.0,,,1.0
4473,55076,Minnesota,226000.0,,,
4474,02043,Massachusetts,748400.0,,,
4475,01602,Massachusetts,239700.0,,,
4476,78148,Texas,187500.0,,,
4477,48088,Michigan,157100.0,,,
4478,19438,Pennsylvania,268500.0,,,
4479,29016,South Carolina,251000.0,,,
4480,48842,Michigan,160100.0,,,
4481,92841,California,645600.0,,,1.0
4482,90717,California,639000.0,,,
4483,06437,Connecticut,405500.0,,,
4484,17356,Pennsylvania,148600.0,,,
4485,73020,Oklahoma,191900.0,,,1.0
4486,37857,Tennessee,88600.0,,,1.0
4487,48081,Michigan,148900.0,,,1.0
4488,64083,Missouri,225200.0,,,1.0
4489,84092,Utah,474900.0,,,
4490,15122,Pennsylvania,103800.0,,,1.0
4491,60178,Illinois,164600.0,,,1.0
4492,21040,Maryland,138900.0,,,
4493,33013,Florida,294700.0,,,2.0
4494,08052,New Jersey,160800.0,,,
4495,07869,New Jersey,539300.0,,,
4496,77385,Texas,215900.0,,,
4497,01104,Massachusetts,145700.0,,,1.0
4498,06067,Connecticut,252400.0,,,1.0
4499,53913,Wisconsin,169700.0,,,1.0
4500,48420,Michigan,122500.0,,,2.0
4501,02905,Rhode Island,193100.0,,,
4502,34788,Florida,190500.0,,,2.0
4503,40047,Kentucky,192800.0,,,
4504,53172,Wisconsin,164700.0,,,
4505,25404,West Virginia,167100.0,,,2.0
4506,48375,Michigan,,,,
4507,48473,Michigan,147000.0,,,
4508,42103,Kentucky,209100.0,,,
4509,70785,Louisiana,180700.0,,,
4510,34470,Florida,122600.0,,,
4511,92405,California,251000.0,,,
4512,02324,Massachusetts,353300.0,,,
4513,33811,Florida,206000.0,,,
4514,02048,Massachusetts,393400.0,,,
4515,33572,Florida,268100.0,,,
4516,07076,New Jersey,505900.0,,,1.0
4517,32726,Florida,184600.0,,,1.0
4518,08859,New Jersey,294700.0,,,
4519,45371,Ohio,209500.0,,,
4520,19123,Pennsylvania,370300.0,,,
4521,29170,South Carolina,144500.0,,,2.0
4522,32128,Florida,281700.0,,,
4523,75771,Texas,187500.0,,,
4524,07621,New Jersey,377600.0,,,1.0
4525,13212,New York,124100.0,,,2.0
4526,95961,California,311500.0,,,
4527,33714,Florida,140100.0,,,
4528,77657,Texas,181300.0,,,1.0
4529,02910,Rhode Island,224000.0,,,
4530,95377,California,,,,
4531,72761,Arkansas,147500.0,,,
4532,33897,Florida,213700.0,,,
4533,78754,Texas,262900.0,,,
4534,31069,Georgia,140100.0,,,1.0
4535,83647,Idaho,176900.0,,,7.0
4536,53143,Wisconsin,159700.0,,,
4537,01886,Massachusetts,506300.0,,,2.0
4538,48348,Michigan,364800.0,,,
4539,08109,New Jersey,155800.0,,,
4540,63110,Missouri,,,,
4541,23237,Virginia,174500.0,,,
4542,14830,New York,125400.0,,,
4543,06488,Connecticut,250100.0,,,
4544,64116,Missouri,172100.0,,,2.0
4545,27539,North Carolina,357900.0,,,
4546,91755,California,622200.0,,,
4547,01945,Massachusetts,605600.0,,,
4548,78621,Texas,187700.0,,,1.0
4549,07644,New Jersey,350200.0,,,
4550,37216,Tennessee,301700.0,,,
4551,85043,Arizona,196900.0,,,1.0
4552,33860,Florida,167700.0,,,
4553,50263,Iowa,264500.0,,,
4554,27591,North Carolina,173700.0,,,
4555,01843,Massachusetts,280700.0,,,5.0
4556,48182,Michigan,180100.0,,,
4557,32713,Florida,236900.0,,,
4558,01440,Massachusetts,188000.0,,,
4559,28504,North Carolina,89600.0,,,
4560,07040,New Jersey,618800.0,,,
4561,29906,South Carolina,240900.0,,,
4562,32311,Florida,171200.0,,,1.0
4563,45449,Ohio,92700.0,,,2.0
4564,66106,Kansas,117200.0,,,
4565,06905,Connecticut,455200.0,,,
4566,49456,Michigan,234600.0,,,
4567,32836,Florida,413200.0,,,2.0
4568,01720,Massachusetts,367000.0,,,1.0
4569,19608,Pennsylvania,205300.0,,,
4570,48176,Michigan,307400.0,,,
4571,48331,Michigan,284600.0,,,
4572,66203,Kansas,194000.0,,,2.0
4573,10541,New York,370900.0,,,1.0
4574,53090,Wisconsin,198900.0,,,1.0
4575,15239,Pennsylvania,155200.0,,,
4576,77523,Texas,243500.0,,,1.0
4577,54022,Wisconsin,210600.0,,,2.0
4578,48125,Michigan,79400.0,,,
4579,49685,Michigan,281000.0,,,1.0
4580,19040,Pennsylvania,262300.0,,,
4581,31548,Georgia,,,,1.0
4582,34233,Florida,248300.0,,,2.0
4583,40215,Kentucky,49400.0,,,
4584,30507,Georgia,166600.0,,,
4585,55437,Minnesota,282900.0,,,
4586,02888,Rhode Island,236000.0,,,
4587,31605,Georgia,143000.0,,,1.0
4588,31558,Georgia,,,,
4589,34446,Florida,176900.0,,,
4590,55410,Minnesota,451800.0,,,
4591,43078,Ohio,124900.0,,,
4592,55412,Minnesota,174500.0,,,
4593,73130,Oklahoma,144000.0,,,1.0
4594,48168,Michigan,425000.0,,,
4595,19027,Pennsylvania,222300.0,,,
4596,30116,Georgia,143500.0,,,
4597,44511,Ohio,88900.0,,,
4598,20659,Maryland,245300.0,,,1.0
4599,33931,Florida,431900.0,,,
4600,01027,Massachusetts,245700.0,,,1.0
4601,02171,Massachusetts,415900.0,,,2.0
4602,14072,New York,223400.0,,,
4603,08611,New Jersey,47000.0,,,
4604,97078,Oregon,343000.0,,,
4605,55075,Minnesota,211000.0,,,
4606,71037,Louisiana,182600.0,,,3.0
4607,84044,Utah,270600.0,,,1.0
4608,73135,Oklahoma,122600.0,,,
4609,20018,District of Columbia,482800.0,,,
4610,49445,Michigan,165700.0,,,1.0
4611,01606,Massachusetts,236800.0,,,
4612,66030,Kansas,227300.0,,,
4613,48314,Michigan,195800.0,,,
4614,48813,Michigan,130600.0,,,1.0
4615,12477,New York,166300.0,,,
4616,35126,Alabama,138900.0,,,1.0
4617,21231,Maryland,274100.0,,,1.0
4618,56537,Minnesota,147700.0,,,
4619,32796,Florida,151900.0,,,
4620,73115,Oklahoma,67000.0,,,6.0
4621,91501,California,649800.0,,,
4622,29307,South Carolina,119400.0,,,
4623,24179,Virginia,149500.0,,,1.0
4624,17552,Pennsylvania,213200.0,,,1.0
4625,34465,Florida,96500.0,,,
4626,45822,Ohio,142000.0,,,
4627,35633,Alabama,,,,
4628,28139,North Carolina,130700.0,,,1.0
4629,24523,Virginia,140900.0,,,2.0
4630,17545,Pennsylvania,204100.0,,,1.0
4631,35613,Alabama,,,,
4632,44709,Ohio,105900.0,,,1.0
4633,21078,Maryland,217400.0,,,
4634,27712,North Carolina,260500.0,,,
4635,30017,Georgia,246800.0,,,
4636,95949,California,395400.0,,,
4637,44641,Ohio,150300.0,,,
4638,03246,New Hampshire,222100.0,,,2.0
4639,11001,New York,601400.0,,,
4640,43231,Ohio,165300.0,,,
4641,34442,Florida,209200.0,,,
4642,53589,Wisconsin,230000.0,,,
4643,48033,Michigan,122600.0,,,1.0
4644,37321,Tennessee,94900.0,,,
4645,01749,Massachusetts,391500.0,,,
4646,28326,North Carolina,190500.0,,,
4647,11776,New York,326300.0,,,1.0
4648,31008,Georgia,138200.0,,,1.0
4649,48169,Michigan,,,,1.0
4650,63020,Missouri,136700.0,,,1.0
4651,60124,Illinois,306100.0,,,
4652,29644,South Carolina,174000.0,,,1.0
4653,23294,Virginia,209600.0,,,2.0
4654,48442,Michigan,192200.0,,,
4655,22655,Virginia,241700.0,,,1.0
4656,32141,Florida,172300.0,,,
4657,02129,Massachusetts,871800.0,,,
4658,43311,Ohio,118500.0,,,2.0
4659,36693,Alabama,141200.0,,,
4660,32407,Florida,254300.0,,,2.0
4661,78222,Texas,,,,
4662,91737,California,659200.0,,,1.0
4663,33773,Florida,187000.0,,,
4664,98230,Washington,312500.0,,,
4665,36575,Alabama,146900.0,,,1.0
4666,77545,Texas,200100.0,,,
4667,11967,New York,255500.0,,,1.0
4668,70043,Louisiana,157200.0,,,
4669,76310,Texas,150500.0,,,
4670,97317,Oregon,258600.0,,,1.0
4671,07008,New Jersey,271700.0,,,
4672,33185,Florida,393700.0,,,
4673,43611,Ohio,73700.0,,,
4674,31721,Georgia,161300.0,,,
4675,85031,Arizona,180500.0,,,
4676,33603,Florida,219400.0,,,
4677,07801,New Jersey,260400.0,,,
4678,74037,Oklahoma,197300.0,,,2.0
4679,84124,Utah,442600.0,,,1.0
4680,19422,Pennsylvania,435400.0,,,
4681,70520,Louisiana,160000.0,,,1.0
4682,11501,New York,519900.0,,,
4683,60175,Illinois,400900.0,,,
4684,11795,New York,442800.0,,,
4685,12534,New York,182200.0,,,
4686,19014,Pennsylvania,223500.0,,,
4687,74145,Oklahoma,133600.0,,,1.0
4688,33711,Florida,143000.0,,,1.0
4689,37745,Tennessee,124100.0,,,2.0
4690,19605,Pennsylvania,,,,1.0
4691,13206,New York,106900.0,,,
4692,08028,New Jersey,181500.0,,,1.0
4693,50125,Iowa,200100.0,,,4.0
4694,48912,Michigan,83500.0,,,1.0
4695,27501,North Carolina,191300.0,,,
4696,38351,Tennessee,92400.0,,,
4697,89144,Nevada,334300.0,,,
4698,80109,Colorado,478400.0,,,1.0
4699,44314,Ohio,38200.0,,,
4700,22303,Virginia,,,,
4701,48393,Michigan,250200.0,,,
4702,44149,Ohio,218900.0,,,
4703,33472,Florida,262100.0,,,
4704,07950,New Jersey,438200.0,,,
4705,53121,Wisconsin,194500.0,,,
4706,70611,Louisiana,207200.0,,,2.0
4707,07203,New Jersey,189900.0,,,1.0
4708,43140,Ohio,140700.0,,,1.0
4709,08108,New Jersey,228900.0,,,
4710,07071,New Jersey,381900.0,,,
4711,34736,Florida,221900.0,,,2.0
4712,06825,Connecticut,392000.0,,,
4713,33469,Florida,327000.0,,,
4714,06062,Connecticut,193200.0,,,2.0
4715,44142,Ohio,130600.0,,,
4716,48837,Michigan,174100.0,,,
4717,44017,Ohio,145100.0,,,2.0
4718,18235,Pennsylvania,152400.0,,,
4719,48094,Michigan,281300.0,,,
4720,79119,Texas,265600.0,,,
4721,92316,California,335200.0,,,
4722,84045,Utah,357500.0,,,1.0
4723,48854,Michigan,146600.0,,,1.0
4724,44622,Ohio,133000.0,,,3.0
4725,06037,Connecticut,247100.0,,,
4726,30071,Georgia,209000.0,,,3.0
4727,58401,North Dakota,157100.0,,,7.0
4728,33971,Florida,174400.0,,,1.0
4729,48114,Michigan,278000.0,,,
4730,02882,Rhode Island,539200.0,,,
4731,31312,Georgia,180700.0,,,
4732,44906,Ohio,86200.0,,,4.0
4733,33129,Florida,390400.0,,,
4734,03842,New Hampshire,379300.0,,,
4735,08260,New Jersey,285100.0,,,1.0
4736,79703,Texas,196300.0,,,
4737,72715,Arkansas,163900.0,,,
4738,02915,Rhode Island,213200.0,,,
4739,07871,New Jersey,321500.0,,,1.0
4740,56377,Minnesota,222200.0,,,
4741,02170,Massachusetts,466800.0,,,1.0
4742,46703,Indiana,168200.0,,,7.0
4743,29492,South Carolina,,,,2.0
4744,38141,Tennessee,103700.0,,,2.0
4745,02871,Rhode Island,373700.0,,,
4746,18049,Pennsylvania,219900.0,,,1.0
4747,18020,Pennsylvania,248700.0,,,
4748,55803,Minnesota,210500.0,,,
4749,08690,New Jersey,263500.0,,,
4750,06443,Connecticut,382700.0,,,
4751,70706,Louisiana,172700.0,,,
4752,29410,South Carolina,241700.0,,,
4753,68128,Nebraska,189800.0,,,1.0
4754,33168,Florida,244200.0,,,2.0
4755,06107,Connecticut,324500.0,,,1.0
4756,86005,Arizona,422900.0,,,
4757,02190,Massachusetts,385900.0,,,1.0
4758,34286,Florida,213300.0,,,
4759,74021,Oklahoma,162000.0,,,
4760,10303,New York,311300.0,,,
4761,61073,Illinois,159600.0,,,
4762,27021,North Carolina,138800.0,,,
4763,02842,Rhode Island,386200.0,,,1.0
4764,33760,Florida,161000.0,,,
4765,08015,New Jersey,126800.0,,,
4766,33704,Florida,359400.0,,,
4767,98642,Washington,,,,
4768,02476,Massachusetts,653700.0,,,
4769,44278,Ohio,176000.0,,,
4770,25414,West Virginia,270200.0,,,
4771,70435,Louisiana,,,,
4772,48240,Michigan,90000.0,,,
4773,24201,Virginia,68400.0,,,1.0
4774,53548,Wisconsin,103600.0,,,1.0
4775,73036,Oklahoma,126200.0,,,
4776,84651,Utah,,,,2.0
4777,14610,New York,182100.0,,,
4778,06615,Connecticut,211900.0,,,
4779,33872,Florida,,,,
4780,44092,Ohio,125100.0,,,1.0
4781,49058,Michigan,141600.0,,,
4782,32025,Florida,114700.0,,,
4783,08210,New Jersey,219700.0,,,
4784,32934,Florida,289400.0,,,
4785,30277,Georgia,241400.0,,,
4786,78620,Texas,368400.0,,,1.0
4787,37015,Tennessee,162900.0,,,3.0
4788,48838,Michigan,148100.0,,,
4789,33566,Florida,236100.0,,,1.0
4790,35016,Alabama,107400.0,,,
4791,01001,Massachusetts,184500.0,,,
4792,34473,Florida,133200.0,,,1.0
4793,76052,Texas,273600.0,,,
4794,12801,New York,136200.0,,,1.0
4795,34235,Florida,224800.0,,,
4796,21409,Maryland,381300.0,,,1.0
4797,32024,Florida,181900.0,,,
4798,33983,Florida,199200.0,,,
4799,60513,Illinois,251200.0,,,
4800,50312,Iowa,189100.0,,,
4801,44410,Ohio,125900.0,,,4.0
4802,11762,New York,507000.0,,,
4803,02878,Rhode Island,294600.0,,,
4804,40213,Kentucky,119900.0,,,4.0
4805,06840,Connecticut,1291100.0,,,
4806,63084,Missouri,182100.0,,,
4807,62711,Illinois,205100.0,,,
4808,02066,Massachusetts,534400.0,,,
4809,73109,Oklahoma,64300.0,,,1.0
4810,30548,Georgia,270700.0,,,
4811,98282,Washington,380000.0,,,
4812,60403,Illinois,185800.0,,,
4813,74129,Oklahoma,96800.0,,,1.0
4814,01603,Massachusetts,215300.0,,,
4815,64064,Missouri,280400.0,,,
4816,54981,Wisconsin,135800.0,,,1.0
4817,54455,Wisconsin,171300.0,,,
4818,34237,Florida,149700.0,,,
4819,35763,Alabama,234800.0,,,6.0
4820,33598,Florida,248500.0,,,
4821,14420,New York,144600.0,,,2.0
4822,07735,New Jersey,265600.0,,,
4823,34951,Florida,172400.0,,,
4824,01721,Massachusetts,384900.0,,,
4825,08077,New Jersey,220200.0,,,
4826,37909,Tennessee,198100.0,,,
4827,07508,New Jersey,326800.0,,,
4828,12054,New York,325800.0,,,
4829,35040,Alabama,154500.0,,,2.0
4830,45895,Ohio,119900.0,,,2.0
4831,14468,New York,161100.0,,,
4832,60465,Illinois,159800.0,,,
4833,33778,Florida,197100.0,,,
4834,49010,Michigan,129900.0,,,
4835,30153,Georgia,134700.0,,,2.0
4836,01913,Massachusetts,369400.0,,,1.0
4837,06820,Connecticut,1160700.0,,,
4838,44089,Ohio,120000.0,,,2.0
4839,79765,Texas,265500.0,,,
4840,37932,Tennessee,288500.0,,,1.0
4841,06804,Connecticut,349500.0,,,
4842,70507,Louisiana,168100.0,,,
4843,71115,Louisiana,201100.0,,,
4844,48082,Michigan,137100.0,,,
4845,37210,Tennessee,220200.0,,,1.0
4846,60140,Illinois,242900.0,,,
4847,08505,New Jersey,231900.0,,,1.0
4848,08872,New Jersey,282500.0,,,
4849,27317,North Carolina,141000.0,,,4.0
4850,08550,New Jersey,604500.0,,,
4851,10509,New York,374500.0,,,
4852,17070,Pennsylvania,172600.0,,,
4853,07407,New Jersey,382000.0,,,
4854,70714,Louisiana,111300.0,,,1.0
4855,46816,Indiana,120200.0,,,
4856,60805,Illinois,194400.0,,,
4857,22551,Virginia,236200.0,,,
4858,23325,Virginia,191000.0,,,1.0
4859,85262,Arizona,799400.0,,,
4860,17512,Pennsylvania,131800.0,,,1.0
4861,01742,Massachusetts,888300.0,,,
4862,24572,Virginia,138400.0,,,2.0
4863,53714,Wisconsin,214500.0,,,
4864,80908,Colorado,398200.0,,,
4865,70053,Louisiana,148000.0,,,1.0
4866,17019,Pennsylvania,234300.0,,,
4867,32829,Florida,241800.0,,,
4868,55309,Minnesota,231400.0,,,
4869,92411,California,,,,
4870,74019,Oklahoma,151300.0,,,
4871,93103,California,1108200.0,,,
4872,18013,Pennsylvania,179400.0,,,
4873,92585,California,360800.0,,,
4874,14052,New York,253400.0,,,
4875,53718,Wisconsin,244100.0,,,
4876,60164,Illinois,172100.0,,,
4877,18302,Pennsylvania,132900.0,,,
4878,07506,New Jersey,358400.0,,,
4879,02370,Massachusetts,315900.0,,,
4880,34242,Florida,,,,
4881,11783,New York,511200.0,,,
4882,78070,Texas,329300.0,,,
4883,32609,Florida,123800.0,,,
4884,37069,Tennessee,456100.0,,,
4885,48879,Michigan,151200.0,,,
4886,07461,New Jersey,188100.0,,,
4887,32081,Florida,405800.0,,,
4888,98942,Washington,255800.0,,,
4889,50036,Iowa,131300.0,,,1.0
4890,48820,Michigan,228800.0,,,
4891,14559,New York,157100.0,,,
4892,17801,Pennsylvania,81800.0,,,1.0
4893,77303,Texas,161800.0,,,
4894,35473,Alabama,173300.0,,,
4895,80620,Colorado,293900.0,,,1.0
4896,02035,Massachusetts,410700.0,,,1.0
4897,40228,Kentucky,183000.0,,,
4898,47725,Indiana,193100.0,,,3.0
4899,34420,Florida,137700.0,,,
4900,01904,Massachusetts,383000.0,,,
4901,46011,Indiana,131600.0,,,3.0
4902,84104,Utah,239000.0,,,1.0
4903,01075,Massachusetts,231700.0,,,
4904,49321,Michigan,185700.0,,,
4905,64029,Missouri,221800.0,,,
4906,49301,Michigan,383400.0,,,
4907,44023,Ohio,322200.0,,,1.0
4908,29568,South Carolina,162400.0,,,
4909,27856,North Carolina,123900.0,,,1.0
4910,13031,New York,159200.0,,,1.0
4911,12831,New York,262100.0,,,
4912,28462,North Carolina,328300.0,,,
4913,01550,Massachusetts,198100.0,,,2.0
4914,55720,Minnesota,153500.0,,,5.0
4915,48072,Michigan,216300.0,,,
4916,62035,Illinois,136700.0,,,1.0
4917,75137,Texas,197700.0,,,
4918,18436,Pennsylvania,127800.0,,,1.0
4919,02719,Massachusetts,290400.0,,,1.0
4920,46356,Indiana,189900.0,,,1.0
4921,72210,Arkansas,179200.0,,,
4922,33616,Florida,262900.0,,,
4923,92887,California,764700.0,,,
4924,06468,Connecticut,367600.0,,,
4925,99516,Alaska,492000.0,,,
4926,72058,Arkansas,172400.0,,,3.0
4927,02766,Massachusetts,349200.0,,,
4928,16508,Pennsylvania,86800.0,,,
4929,27596,North Carolina,228100.0,,,
4930,35756,Alabama,,,,
4931,48043,Michigan,79200.0,,,
4932,21050,Maryland,306500.0,,,
4933,37763,Tennessee,202700.0,,,
4934,33896,Florida,219700.0,,,1.0
4935,07086,New Jersey,697400.0,,,
4936,76008,Texas,320200.0,,,
4937,07081,New Jersey,401000.0,,,
4938,63034,Missouri,148700.0,,,
4939,72002,Arkansas,163800.0,,,
4940,06483,Connecticut,216100.0,,,2.0
4941,02911,Rhode Island,225400.0,,,
4942,35406,Alabama,295900.0,,,
4943,83442,Idaho,,,,1.0
4944,45344,Ohio,113900.0,,,
4945,21085,Maryland,227900.0,,,1.0
4946,92251,California,271400.0,,,
4947,30642,Georgia,390100.0,,,
4948,46774,Indiana,138300.0,,,
4949,63049,Missouri,165800.0,,,
4950,07650,New Jersey,640000.0,,,
4951,35080,Alabama,196500.0,,,1.0
4952,06029,Connecticut,189600.0,,,1.0
4953,08361,New Jersey,168500.0,,,
4954,08840,New Jersey,373800.0,,,
4955,45502,Ohio,162200.0,,,
4956,53566,Wisconsin,157300.0,,,1.0
4957,48193,Michigan,141800.0,,,1.0
4958,01501,Massachusetts,264800.0,,,1.0
4959,49004,Michigan,117200.0,,,
4960,07405,New Jersey,424500.0,,,2.0
4961,06119,Connecticut,210200.0,,,
4962,08033,New Jersey,507200.0,,,
